movie_id,movielens_title,movielens_genres,tmdb_id,imdb_id,media_type,tmdb_source,tmdb_title,original_title,overview,poster_path,poster_url,backdrop_path,release_date,runtime,vote_average,vote_count,popularity,original_language,tmdb_genres,adult
68392,Happy Campers (2001),Comedy,24273,0210094,movie,tmdb_movie,快乐露营者,Happy Campers,一个夏令营的主管突然受伤，于是参加夏令营的少年们主动承担起维持和掌管夏令营日常活动的职责。,/xUB8brmv36Yk7rSiVdGuYIGSghf.jpg,https://image.tmdb.org/t/p/w500/xUB8brmv36Yk7rSiVdGuYIGSghf.jpg,/ptneUQh83QXVAzTetYZJPJrracq.jpg,2001-01-21,90,5.300,58,0.5201,en,喜剧|爱情|剧情,f
68411,Black Magic (Meeting at Midnight) (Charlie Chan in Meeting at Midnight) (Charlie Chan in Black Magic) (1944),Comedy|Crime|Drama,38464,0036705,movie,tmdb_movie,陈查理之午夜幽会,Black Magic,,/w9VdqPSKMVLVQTaCrRVMVNX1CN3.jpg,https://image.tmdb.org/t/p/w500/w9VdqPSKMVLVQTaCrRVMVNX1CN3.jpg,/kCexEBXqgGUZeIM4bvg7MCiMzid.jpg,1944-08-19,67,7.100,18,0.3137,en,悬疑|喜剧|恐怖,f
68442,Lymelife (2008),Comedy|Drama,22152,0363780,movie,tmdb_movie,莱姆生活,Lymelife,　女孩艾德里·安娜（艾玛·罗伯茨 Emma Roberts 饰）的父亲被确诊出感染了莱姆病，家里入不敷出，妈妈（辛西娅·尼克松 Cynthia Nixon 饰）只好受雇于邻居米奇（亚历克·鲍德温 Alec Baldwin 饰），进而牵扯出米奇一家的种种问题。当两个家庭都陷入了混乱时，艾德里·安娜和米奇的儿子斯考特（罗瑞·库尔金 Rory Culkin 饰）相爱了。然而，他们还来不及享受爱情的甜蜜，一切就在斯考特的哥哥回来之后变得更糟糕了……,/jLo39N9UuiRJlL3cRytkM7BzZK5.jpg,https://image.tmdb.org/t/p/w500/jLo39N9UuiRJlL3cRytkM7BzZK5.jpg,/r92sUtYxfGTv1tAmqUwRQ0uhOGq.jpg,2008-09-08,95,6.106,165,1.0913,en,喜剧|剧情,f
68444,"Great Buck Howard, The (2008)",Comedy,16279,0460810,movie,tmdb_movie,伟大的巴克·霍华德,The Great Buck Howard,　　瞒着父亲（汤姆•汉克斯 Tom Hanks饰）从法学院辍学准备当作家的特洛伊•盖博（科林•汉克斯 Colin Hanks 饰）在报纸上看到一则征个人助理的广告，发现自己的未来老板竟然是曾经风靡一时的“伟大的巴克•霍华德”。巴克（约翰•马尔科维奇 John Malkovich 饰）是个精神第一论者，能通过意念催眠、透视和寻找物品。他的神奇表演曾使他以嘉宾身份出席过61次NBC电视台约翰尼•卡森主持的《今夜脱口秀》节目。但随着时间的流逝，巴克千篇一律的表演方式逐渐失去魅力，目前只以巡回表演为生。特洛伊作为巴克的旅行经理人和个人助理，随着他在美国各州的乡间小镇上旅行演出，每到一处巴克都以“我热爱这个小镇”为开场白，且不论观众多寡，他都精心准备全力以赴。在媒体公关瓦莱莉（艾米丽•布朗特 Emily Blunt 饰）的帮助下，巴克突然阴差阳错的重回公众视线，并被邀至拉斯维加斯长期表演。可就在巴克命运扭转之际，另一件不可思议的怪事发生了……　,/5bLksbgkPliZHJ5i0saArTBdswF.jpg,https://image.tmdb.org/t/p/w500/5bLksbgkPliZHJ5i0saArTBdswF.jpg,/bzjGojNGoLuGvbaeEbjI8BFhJ1f.jpg,2008-01-18,90,5.996,273,1.2252,en,喜剧,f
68472,Cherry Blossoms (Kirschblüten - Hanami) (2008),Drama|Romance,6461,0910559,movie,tmdb_movie,樱花盛开,Kirschblüten - Hanami,　　鲁迪（艾尔玛·韦伯 Elmar Wepper 饰）和杜莉（汉娜萝蕾·艾尔斯纳 Hannelore Elsner 饰）是一对相濡以沫的老夫妻，但噩耗突然来临，杜莉得知鲁迪已经身患癌症且无救治希望，于是暗自隐瞒实情，说服他一同回到柏林，完成他长久以来的心愿。到了柏林的两位老人发现子女已经有了自己的忙碌生活，根本无暇顾及他们二人，于是其意去波罗的海度假，不料二人刚到达目的地住进旅馆的第二天，杜莉却在睡梦中去世了。伤心的鲁迪决定独自完成妻子未偿的心愿，他来到东京，看到杜莉一直向往的樱花盛开和富士山，并认识了一位年轻的传统舞者优（入月彩 饰），由她带他寻找杜莉曾经的日本舞梦想…… ©豆瓣,/1JSHIHPzUxy5zGLh6cARPkoWNE0.jpg,https://image.tmdb.org/t/p/w500/1JSHIHPzUxy5zGLh6cARPkoWNE0.jpg,/9uS6bx6GWZKKeIeWnFYAsNHa76q.jpg,2008-03-05,127,7.300,114,0.6017,de,剧情|爱情,f
68480,Flatfoot on the Nile (Piedone d'Egitto) (1980),Action|Comedy|Crime,11160,0079718,movie,tmdb_movie,警察在埃及,Piedone d'Egitto,警察局长里佐（Rizzo）、大脚怪（Bigfoot，绰号：皮多内 Piedone）和卡普托（Caputo）元帅前往埃及寻找失踪的塞鲁洛（Cerullo）教授。 教授发现了一种能闻到油味的昆虫，很多罪犯都对它感兴趣。,/ldXLy2vvkHUX6SZ5J6Zy81BIypC.jpg,https://image.tmdb.org/t/p/w500/ldXLy2vvkHUX6SZ5J6Zy81BIypC.jpg,/n2kJpUFSW2NRQNHd3UuDOXbalp6.jpg,1980-03-01,104,6.200,172,0.8108,it,动作|喜剧|犯罪|剧情,f
68482,XIII: The Conspiracy (2008),Action|Crime|Mystery|Thriller,168643,1117667,tv,imdb_tv,杀手十三：阴谋,XIII,"　　本片改编自比利时的连环漫画册，连环漫画册的灵感来源于同名游戏XIII。  　　在""老兵纪念日""上发表讲话的美国历史上首位女总统遇刺身亡后的三个月后，一个浑身是伤、衣衫褴褛的男人（斯蒂芬·多尔夫 Stephen Dorff 饰）出现在某森林里。他没有名字，没有记忆，没有过去，面目全非，似乎从不曾来到过这个世界。唯一的线索，就是身上的纹身“XIII”。XIII得到神秘组织的帮助从监狱里死里逃生，遇到似曾相识的恋人，被神秘组织强迫做交易的同时，被另一伙人追杀。而他们的目的，就是藏在XIII手表里的记忆芯片，一切都扑朔迷离。XIII发现自己被卷入一个惊天阴谋，自己也并非真正的XIII，真正的XIII早在刺杀总统后就被灭口，自己是由时任国家安全局副局长的将军指派的卧底，意在引诱幕后主谋的出现....",/bUabEbeborjMYya8YB0xqV8phUc.jpg,https://image.tmdb.org/t/p/w500/bUabEbeborjMYya8YB0xqV8phUc.jpg,/21eqGrldxjOLIRBX4hWUBwoSzfj.jpg,2008-10-06,86,6.080,138,2.6030,en,动作冒险|犯罪,f
68484,Knights of Bloodsteel (2009),Fantasy,19350,1264363,tv,tmdb_tv,"It's Awfully Bad For Your Eyes, Darling","It's Awfully Bad For Your Eyes, Darling",,,,,,30,0.000,0,0.0143,en,,f
68486,Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009),Action|Drama|War,15384,1326972,movie,tmdb_movie,赤壁（下）,赤壁：決戰天下,八卦阵一战，孙刘联军力挫曹兵之锐气。曹操（张丰毅 饰）为此忧心忡忡，加之北方将士因水土不服，死伤过重，更令其头风病发作，幸得侍女骊姬（小宋佳 饰）陪伴照顾。孙尚香（赵薇 饰）易容潜入曹营，借士官长（佟大为 饰）垂青，窃取军情。为了适应水战，曹操采纳荆州降将蔡瑁、张允的意见，将战船用铁锁相连。此后，曹操帐下谋士蒋干（师小红 饰）主动请缨前去拜访故友周瑜（梁朝伟 饰）刺探虚实。周瑜将计就计，假借酒醉泄露军机，让蒋干带回假情报，曹操一怒之下误杀了蔡瑁张允。曹操将因瘟疫致死的将士尸体投入江水，名曰“鬼兵”，意欲扰乱孙刘联盟之军心，小乔（林志玲 饰）见此情景，遂决定夜探曹营，劝其退兵。眼看万事具备，但是风向不对，周瑜遂派鲁肃（侯勇 饰）找诸葛亮（金城武 饰）寻助……,/yymD0UDuAQbQXXUZdbCGDJpMgLj.jpg,https://image.tmdb.org/t/p/w500/yymD0UDuAQbQXXUZdbCGDJpMgLj.jpg,/taC4SMRB4UUbXL9R4680aJ4ejQK.jpg,2009-01-07,141,7.277,498,3.6922,zh,动作|冒险|剧情|历史|战争,f
68489,Täynnä Tarmoa (2009),Documentary,156908,1331092,movie,tmdb_movie,Täynnä tarmoa,Täynnä tarmoa,,,,,2009-03-01,75,7.700,2,0.0193,fi,纪录,f
68498,"Girl from Monaco, The (fille de Monaco, La) (2008)",Comedy|Drama,15342,1139800,movie,tmdb_movie,摩纳哥女孩,La Fille de Monaco,贝朗特（法布莱斯·鲁奇尼 Fabrice Luchini 饰）是一名出色的律师，专门为重刑犯进行辩护，败在他伶牙俐齿之下的对手比比皆是。此次，他来到摩纳哥，是为了替一位涉嫌谋杀的富有贵妇工作，贵妇不仅为贝朗特安排了豪华的客房，更派了一个名为克里斯多弗（罗什迪·泽姆 Roschdy Zem 饰）的保镖在贝朗特的身边，保护他的安全。,/dME9XEWWmsts3SON5bZpcmBt1SO.jpg,https://image.tmdb.org/t/p/w500/dME9XEWWmsts3SON5bZpcmBt1SO.jpg,/mfSXuVi1ePDfmMEUGcfHfxRkW4I.jpg,2008-08-20,95,5.100,109,0.3640,fr,喜剧|剧情,f
68511,Black Ice (Musta jää) (2007),Drama,25004,0890883,movie,tmdb_movie,黑冰,Musta jää,莎拉（欧提·马纳帕 Outi Mäenpää 饰）是一名妇产科医生，和丈夫李奥（Martti Suosalo 饰）结婚多年，感情一直十分要好。近日里，莎拉觉得李奥行为举止都一场怪异，女人的第六感让她知道，李奥似乎正在干一些不忠于两人婚姻的事情。,/ngxsXygaDqoAKbTMAfI5JJ1zvlo.jpg,https://image.tmdb.org/t/p/w500/ngxsXygaDqoAKbTMAfI5JJ1zvlo.jpg,/dy4V7RcdOtoBhyAl2WFkySFI1WU.jpg,2007-10-19,110,5.163,40,0.4987,fi,剧情|惊悚,f
68513,Wild Things: Diamonds in the Rough (2005),Mystery|Thriller,17124,0448179,movie,tmdb_movie,玩尽杀绝3：钻石计划,Wild Things: Diamonds in the Rough,你受得了坏女孩的诱惑吗……玛丽的母亲过世后留下两个完美的钻石，但继父却对她的继承权提出异议。此时继父因涉嫌疑犯强奸被捕入狱，玛丽藉口要向被害人受莲娜游说撤销诉讼，但事实上，玛丽并不想营救继父，而是与爱莲娜串打通一次电话想夺取钻石，只是这一切又牵扯出十多年前的一粧约会强奸案。,/l0dX9RanUY2QwI3COVMjmGV4deQ.jpg,https://image.tmdb.org/t/p/w500/l0dX9RanUY2QwI3COVMjmGV4deQ.jpg,/cbjvYpR1zop0ukpVdhBbBEn3Q59.jpg,2005-02-19,87,5.000,163,1.8654,en,犯罪|剧情|悬疑,f
68517,"I Hate Mondays, (Nie lubie poniedzialku) (1971)",Comedy,64115,0067484,movie,tmdb_movie,讨厌礼拜一,Nie lubię poniedziałku,,/o4k04iOAlSFBQ6xSlx9bSY9BlLd.jpg,https://image.tmdb.org/t/p/w500/o4k04iOAlSFBQ6xSlx9bSY9BlLd.jpg,/mM44QD0H7SYilFixKvfu5S5fQ1Y.jpg,1971-08-27,98,7.386,66,0.2806,pl,喜剧,f
68519,S. Darko (S. Darko: A Donnie Darko Tale) (2009),Crime|Mystery|Sci-Fi|Thriller,17532,1231277,movie,tmdb_movie,死亡幻觉2,S. Darko,故事发生在第一集的七年之后，上一集里的主人公东尼的妹妹萨曼莎和她最好的朋友科利现在都已经18岁了，他们正计划着一次前往洛杉矶的公路旅行。但在路上，他们看到了奇异的景象……,/djuhoG2GizTa9SLi2LBuCPAt6N7.jpg,https://image.tmdb.org/t/p/w500/djuhoG2GizTa9SLi2LBuCPAt6N7.jpg,/2oxlor4lQrP2JX40ammAQdOqkEQ.jpg,2009-04-28,103,4.300,492,2.5072,en,惊悚|犯罪|科幻|悬疑,f
68522,Earth (2007),Documentary,10946,0393597,movie,tmdb_movie,地球,Earth,"　　电视系列片""行星地球""(2006)的电影版本，拍摄了几个动物家庭的迁徙路线。 　　一部由英国BBC和德国联合制作的关于地球、大自然的纪录片，用了将近3年的时间，通过对地球生命的神秘实录，通过表现大自然美丽景象与野生动物纯粹的生死之搏的真实纪录，再配合柏林爱乐乐团的美妙配乐，将地球的魅力在大银幕上毫无保留的完美呈现出来，旨在呼吁人们保护环境。 　　由阿拉斯泰尔·福斯基尔（Alastair Forthergill）和他的团队穿越7大洲、62个国家、用45部摄像机耗费5年时间精心制作的纪录片，向我们展现了全球变暖时代动物的迁徙和生活的改变，大自然的宏伟壮观、生命的脆弱和坚强、变迁的无常。整部影片的场面和音乐从头至尾都让我们深深震撼……2007年10月法国上映。",/xybnXW6E28W9agiwUeGLbTYS454.jpg,https://image.tmdb.org/t/p/w500/xybnXW6E28W9agiwUeGLbTYS454.jpg,/4ADZ2iiATjoKxZwjJRiEo1x6Fk0.jpg,2007-10-10,90,7.636,370,1.3884,en,纪录,f
68536,Stanley Kubrick: A Life in Pictures (2001),Documentary,30416,0278736,movie,tmdb_movie,斯坦利·库布里克：电影人生,Stanley Kubrick: A Life in Pictures,"　　这是一部描写电影大师斯坦利·库布里克生平的记录片……
 　　“斯坦利·库布里克是一个绝顶天才的混蛋”——道格拉斯在《斯巴达克斯》首映式上对记者这么说。这句话也许是最能恰如其分地形容这位电影大师的最精辟的语言了。
 　　1999年，库布里克去世。在他去世前没有几天，他刚刚完成了汤姆·克鲁斯和尼克·基德曼出演的伦理片《大开眼界》。17天后，在奥斯卡金像奖的颁奖晚会上，斯蒂文·斯皮尔伯格主持放映了一段3分钟长的库布里克电影集锦，以肯定库布里克对电影艺术的贡献以及表示大众和学院对其逝世的哀悼。在这之后，斯皮尔伯格接手了库布里克编剧并完成分镜头脚本绘制工作的《人工智能》的拍摄。大师的精神和理念，就这么被继承了下来。
 　　《斯坦利·库布里克的电影人生》全方位地回顾了库布里克整个电影生涯，，并由汤姆·克鲁斯担任解说。库布里克一生只拍摄了18部影片，这和他所获得的荣誉似乎有些不相称，但是这也从一个侧面反映出库布里克是一个完美主义者。《斯坦利·库布里克的电影人生》就仔细分析了这18部影片，并以此为线索，为我们展示出了大师创作过程。",/yGrzFNyc9ztyAJejneh9734Y9Uj.jpg,https://image.tmdb.org/t/p/w500/yGrzFNyc9ztyAJejneh9734Y9Uj.jpg,/2Rx61lWWkxR0jeaBi0H0CJQm35b.jpg,2001-02-17,141,7.400,199,0.8776,en,纪录,f
68548,Shuttle (2008),Crime|Drama|Horror|Thriller,17027,0880648,movie,tmdb_movie,惊悚机场巴士,Shuttle,"　　结束了墨西哥的假期，正值青春年少的梅尔（佩顿·里斯特 Peyton List 饰）和茱尔丝（卡梅隆·古德曼 Cameron Goodman 饰）乘夜晚的航班回到洛杉矶。适值深夜，大雨瓢泼，贪图便宜的两个女孩和刚刚认识的青年塞斯（詹姆斯·辛德 James Snyder 饰）、马特（戴夫·鲍尔 Dave Power 饰）搭上一辆深色的机场巴士。除梅尔等人之外，还有一个中年人与他们同行。
 　　四个年轻人相谈甚欢，不知不觉间却被司机（Tony Curran 饰）拉入一条陌生的道路。由于一个意外，巴士半路抛锚。正当众人手忙脚乱之际，司机露出狰狞面目。他收掉他们的手机，并准备实施抢劫。面对这个凶恶的歹徒，她们是该束手就擒，还是伺机逃命呢？",/xZWYVT0YC5kDf6fetNAAifN1aAx.jpg,https://image.tmdb.org/t/p/w500/xZWYVT0YC5kDf6fetNAAifN1aAx.jpg,/aIpBYcmf05ivH8xj5mF8Tk6v7uV.jpg,2008-03-08,107,5.317,150,0.8225,en,惊悚|犯罪|悬疑|恐怖,f
68552,Crossing Over (2009),Drama,15577,0924129,movie,tmdb_movie,穿越国境,Crossing Over,　　供职于洛杉矶移民海关执法局的麦克斯·布罗根（哈里森·福特 Harrison Ford 饰）在一次突袭某制衣厂的行动中抓捕了一名年轻的墨西哥偷渡女子玛利亚（艾莉丝·布拉加 Alice Braga 饰），对方求他帮忙照管自己的儿子。持旅游签证入美的澳大利亚女孩克莱尔（爱丽丝·伊芙 Alice Eve 饰）为在短期内获取绿卡，实现好莱坞明星梦，不得不成为洛杉矶移民署职员科尔·弗兰克尔（雷·利奥塔 Ray Liotta 饰）的短期情妇，这使男友加文（吉姆·斯特吉斯 Jim Sturgess 饰）十分恼火。科尔的妻子丹尼斯（艾什莉·贾德 Ashley Judd 饰）正处理一桩疑似恐怖分子驱逐案，15岁的穆斯林女孩塔斯利玛（莎莫·比施尔 Summer Bishil 饰）因同情9.11劫机犯而被捕。与此同时，麦克斯的朋友，警察哈米德（克利夫·柯蒂斯 Cliff Curtis 饰）深陷家庭危机，却在一桩便利店劫案中面临是否给一名韩国移民新生机会的选择……,/6A4WdvbWHJoIN4Y9Q5HXG8R1VYV.jpg,https://image.tmdb.org/t/p/w500/6A4WdvbWHJoIN4Y9Q5HXG8R1VYV.jpg,/91KxAtv1KHW7bH0A2asXzXNyeXF.jpg,2009-02-10,113,6.105,409,1.3658,en,犯罪|剧情,f
68554,Angels & Demons (2009),Crime|Drama|Mystery|Thriller,13448,0808151,movie,tmdb_movie,天使与魔鬼,Angels & Demons,欧洲核子中心的科学家维多利亚•维特勒（阿耶莱特•祖瑞尔 Ayelet Zurer 饰）与父亲在高速粒子对撞机实验中收集到了反物质，却发现父亲遇害，尸体胸口被烙“光照派”符号，高爆炸性的反物质被偷走，出现在正待选新教皇的罗马梵蒂冈，威胁天主教廷及整个罗马的安危。于此同时，四位主要教皇候选人的红衣主教神秘失踪。在教皇内侍（伊万•麦克格雷格 Ewan McGregor 饰）的授意下，哈佛大学的符号学专家罗伯特•兰登教授和维多利亚都被请到梵蒂冈协助罗马警察开展搜寻行动。兰登说服罗马总探员奥利维迪（皮耶法兰西斯柯•法维诺Pierfrancesco Favino 饰）依照“土、气、火、水”的提示在罗马的名胜教堂间与“光照派”展开了时间战……,/jMXTxrxaOl61pTKKVug2xorDQUI.jpg,https://image.tmdb.org/t/p/w500/jMXTxrxaOl61pTKKVug2xorDQUI.jpg,/olz8Xw3yOLpBAHKgPoSRwmomdM.jpg,2009-04-20,146,6.720,7346,6.6384,en,惊悚|悬疑,f
68574,"Django the Bastard (Strangers Gundown, The) (Django il bastardo) (1969)",Action|Thriller|Western,92312,0064240,movie,tmdb_movie,混蛋姜戈,Django il bastardo,,/xxOLSvLNhN70dLaYrPGdwd09iPl.jpg,https://image.tmdb.org/t/p/w500/xxOLSvLNhN70dLaYrPGdwd09iPl.jpg,/eUtvsWC2Vj7hFvnvkxdavTdTzjM.jpg,1969-11-08,99,5.917,42,0.5546,it,西部|恐怖,f
68597,Scorpio (1973),Action|Drama|Thriller,42738,0070653,movie,tmdb_movie,天蝎星,Scorpio,"《天蝎星》是1973年上映的美国惊悚电影，由迈克尔·温纳执导，伯特·兰卡斯特主演。
 《天蝎星》讲述了Cross与Scorpio是临时拍档。但Cross不仅多次不顾上级命令对Scorpio手下留情，还各种言传身教将后者打造成自己最致命的敌人，甚至不惜泄露情报给Scorpio以防其被CIA清算……我们姑且认为“与人为善”是Cross的一贯作风。",/zqz1tkIEXP0gfm1ePRUDtVi6bu2.jpg,https://image.tmdb.org/t/p/w500/zqz1tkIEXP0gfm1ePRUDtVi6bu2.jpg,/xxIudQBXqXXy5dcs4A9H9NR16JU.jpg,1973-04-11,114,6.190,118,1.0493,en,动作|惊悚,f
68600,Balls Out: Gary the Tennis Coach (2009),Comedy,14141,0787470,movie,tmdb_movie,球已出界,Balls Out: Gary the Tennis Coach,加里·豪斯曼从小立志成为职业网球选手。但理想美好现实残酷。受到父亲和兄弟双重贬低的加里同学屡屡受挫，最后心灰意冷远走他乡发誓再也不碰网球拍。如今的加里在一所中学找到一份看门人兼打杂的工作。偶然的机会，神经兮兮的加里展现了一把还算不错的网球技术，被学校的网球教 练图多看中请他担任球队助理教练。图多意外辞世，加里和校长委派的一位网球菜鸟教师一起联合执掌网球队帅印。加里最大的目标就是完美图多的遗愿，率领在学校一直不受重视的网球队打入州际比赛的决赛圈。但要想达到目标光凭一腔热血是远远不够的。手下队员水平参差不齐且军无斗志，而加里粗暴的方式也给球队带来麻烦……网球队面临被解散的危险，除非他们能取得进军决赛的门票。加里和他的队员们能力挽狂澜绝处逢生吗？,/s8LMr71B3ByCm2E1U33d9uynudY.jpg,https://image.tmdb.org/t/p/w500/s8LMr71B3ByCm2E1U33d9uynudY.jpg,/xHzK6MAvXDoh5G7is0wCNI7GHO6.jpg,2009-01-13,92,5.000,122,0.5833,en,喜剧,f
68612,Outrage (2009),Documentary,30312,1049400,movie,tmdb_movie,被损害的愤怒,Outrage,,/1t77eunGNzJfeYqyDBBlHFKAbFG.jpg,https://image.tmdb.org/t/p/w500/1t77eunGNzJfeYqyDBBlHFKAbFG.jpg,/5b0wmQVsOoCht1nO4YnxQRIMqTy.jpg,2009-04-24,90,6.100,30,0.7825,en,纪录,f
68614,"Seduction of Joe Tynan, The (1979)",Drama,47906,0079875,movie,tmdb_movie,乔·泰南的诱惑,The Seduction of Joe Tynan,备受尊敬的自由派参议员乔·泰南被要求领导反对最高法院任命的反对派。这意味着失去一位老朋友，为了达成必要的交易而篡改原则，并使他本已兼职的家庭生活更加紧张。但这可能会大大推动他的职业生涯，所以他接受了这一点。帮助他准备案件的是相当南方的研究人员Karen Traynor，他们不断发展的关系使他的生活更加复杂和妥协。,/xxBuqJPGP6sCuLa3QarRZSKh80x.jpg,https://image.tmdb.org/t/p/w500/xxBuqJPGP6sCuLa3QarRZSKh80x.jpg,/xQBQj380XvvYYNLwsrabDkmteca.jpg,1979-08-17,148,5.900,28,0.5206,en,剧情,f
68650,Powder Blue (2009),Drama,17740,1032819,movie,tmdb_movie,蓝色粉末,Powder Blue,　　平安夜，几个洛杉矶人由于种种巧合而发生了一系列错综复杂的故事，产生了相互影响且出人意料的关系。一方面，罗丝(杰西卡·贝尔饰)在利益熏心的拉里(帕特里克·斯维茨饰)经营的一家脱衣舞夜总会工作，她拼命工作，试图尽可能多赚钱用来治疗自己濒临死亡的儿子，而在殡仪馆工作的杜利特尔(埃迪·雷德梅尼饰)则非常爱慕她。另一方面，犯罪集团组织的首领(克里斯托弗·森饰)正试图劝说自己的前雇员杰克(雷·利奥塔饰)不要对其集团的在职人员进行报复。 　　另外，原本是牧师的查理(福里斯特·惠特克饰)有自杀倾向，但他与一名变性的性工作者(阿莱让德罗·罗曼罗饰)之间发生了出乎意料的故事。,/o1wQcqOoQQF7tt1HijnmQRLjTo4.jpg,https://image.tmdb.org/t/p/w500/o1wQcqOoQQF7tt1HijnmQRLjTo4.jpg,/NvUkrXYs7Md9Y39UlQu8Ylts4l.jpg,2009-05-08,106,6.104,255,1.9179,en,剧情,f
68653,"Devil Is a Woman, The (1935)",Comedy|Drama|Romance,42943,0026276,movie,tmdb_movie,魔鬼是女人,The Devil Is a Woman,影片通过一系列片断回忆一位老人所迷恋的一位极其高傲的女性。故事背景是幻想中的西班牙狂欢节。在咖啡馆中，老人把经历对游行中遇到的年轻朋友娓娓道来，这位年轻人同样是个伤心人。尽管他发誓不会重蹈老人的覆辙，但是却依然对傍晚与情人的约会期待万分。,/cc5HUdBbnMSST78sfujsOU4T0Vk.jpg,https://image.tmdb.org/t/p/w500/cc5HUdBbnMSST78sfujsOU4T0Vk.jpg,/1nwI1v3cWMpqkzJLCJrdjveyPU2.jpg,1935-05-03,80,6.300,74,0.7013,en,喜剧|剧情|爱情|历史,f
68659,Fanboys (2008),Adventure|Comedy|Drama,13532,0489049,movie,tmdb_movie,星战迷友,Fanboys,1998年，《星球大战》系列即将归来，星战迷们为这消息所深深震撼。巴特勒（萨姆•亨廷顿 Sam Huntington 饰）曾有三个同为星战迷的好友，如今他为父亲的汽车销售行整日忙碌，与哈切（丹•福勒 Dan Fogler 饰）、利诺斯（克里斯•马奎特 Chris Marquette 饰）、温多斯（杰伊•巴鲁切尔 Jay Baruchel 饰）不再有往日的紧密友谊。某日，利诺斯被查出罹患癌症，只剩下几个月的生命，四个好友终于为此再次团聚，一同前往乔治•卢卡斯的天行者牧场，意图盗取《星球大战》的拷贝先睹为快。一路上，他们经历了同《星际迷航》粉丝的混战、牢狱之苦和飞车党俱乐部中的迷幻药体验，好友佐伊的到来令他们的组合更加强大，前方的旅途依然艰难，但任何事情都不能阻止这班星战迷友勇往直前……,/fitksX4J3xfBjT38YgDUXOlBkHk.jpg,https://image.tmdb.org/t/p/w500/fitksX4J3xfBjT38YgDUXOlBkHk.jpg,/5XeSSkjxmXaLmnLWTyeuihDWx14.jpg,2009-02-06,90,6.153,901,2.0237,en,冒险|喜剧|犯罪,f
68662,Folks! (1992),Comedy,18495,0104283,movie,tmdb_movie,Folks!,Folks!,,/sCx6kmi8YMvpGJyayCpnGseoenZ.jpg,https://image.tmdb.org/t/p/w500/sCx6kmi8YMvpGJyayCpnGseoenZ.jpg,/xGqHBEji3b64z5daKLTZTRf4dLn.jpg,1992-05-01,107,5.600,34,0.7028,en,喜剧,f
68667,Live! (2007),Comedy|Drama,25218,0810945,movie,tmdb_movie,现场直播,Live!,"　　Katy（伊娃·门德斯）是一位电视节目制作人，她希望创造一档能获得黄金档期最高收视率的节目，最终节目起名为：“活”！参赛者将面对俄罗斯轮盘赌中的那颗子弹。
 影片就像纪录片，记录一个电视网络的主管正在制作一个很有争议性的节目，而节目中的主角玩着危险的俄罗斯轮盘游戏..",/91FAYeluKya14DmtENl8yzzWBv.jpg,https://image.tmdb.org/t/p/w500/91FAYeluKya14DmtENl8yzzWBv.jpg,/a8esZgBRtP5lY0g0Ui8kLn6rceW.jpg,2007-11-01,96,5.482,163,0.9916,en,惊悚|剧情,f
68674,"Merry Gentleman, The (2008)",Drama,24053,0967945,movie,tmdb_movie,愉快的绅士,The Merry Gentleman,凯特的婚姻很不幸福，为此她前往一个新的城市，打算在那里开始新的生活。一次偶然的机会，凯特无意中目睹了一起谋杀案，随后她却同杀手之间建立起了微妙的友谊关系，而与此同时一个酒鬼侦探也加入了进来，故事就围绕着这个奇异的三人组合而展开。,/xN5nQC6vdxb17WRvgcpN7KsL3IG.jpg,https://image.tmdb.org/t/p/w500/xN5nQC6vdxb17WRvgcpN7KsL3IG.jpg,/w6zXYxMCigUMOZqQ33rdRDyj5I4.jpg,2008-04-16,110,6.400,39,0.4766,en,剧情|犯罪,f
68685,Incendiary (2008),Drama|Mystery|Romance|Thriller,15705,0984200,movie,tmdb_movie,燃烧弹,Incendiary,　　年轻的母亲（Michelle Williams 饰）和拆弹专家的丈夫、4岁的儿子（Sidney Johnston 饰）幸福生活在一起，但一场灾难摧毁了这个小家庭。父亲在和儿子现场观看阿森纳足球的比赛时，球场遭到恐怖袭击，发生剧烈爆炸，而年轻的母亲目睹了这一切。  　　和她有过一夜之情报社记者加斯帕•布莱克（Ewan McGregor 饰）潜心寻找当天的线索，终于在录像中发现了爆炸的制造者，同时也得知这起事件早已为政府预知。年轻母亲按加斯帕提供的资料找到恐怖分子的遗孀和儿子，她在男孩身上得到了心灵的慰籍。  　　真相总然残酷，而生活仍在继续。是继续活在回忆中，还是勇敢面对未来……,/jJWBiaN0nCRdbKpFKEkUIZe3Q6b.jpg,https://image.tmdb.org/t/p/w500/jJWBiaN0nCRdbKpFKEkUIZe3Q6b.jpg,/hIC9EA6IPdJLOZ7TqD534E8XjEF.jpg,2008-01-20,113,5.390,186,0.9610,en,剧情|惊悚|爱情,f
